,Existing account,Duration month,Credit history,Purpose,Credit amount,Saving,Employment duration,Installment rate,Personal status,Debtors,Residential Duration,Property,Age,Installment plans,Housing,Number of credits,Job,Liable People,Telephone,Foreign worker,Classification
878,0,0.25853846123061575,2,0,0.4038792611679187,0,1,0.7564707973660301,2,0,0.44250704934976004,3,0.2520389271633996,2,2,0.0,3,0.0,1,0,2
879,3,0.6805425739815024,4,4,0.7660146679593995,4,3,0.44250704934976004,2,0,0.7564707973660301,1,0.46081284458896565,2,1,0.44250704934976004,2,0.0,0,0,1
880,3,0.6003077167403134,2,1,0.8003581651589649,0,3,0.7564707973660301,2,0,0.7564707973660301,2,0.5002463213084094,2,1,0.0,3,0.0,1,0,1
881,3,0.6003077167403134,2,1,0.8403024416812337,4,2,0.44250704934976004,0,0,1.0,3,0.6712264483428281,2,2,0.0,2,0.0,1,0,1
882,1,0.6805425739815024,4,0,0.5033842648563782,4,4,1.0,2,0,1.0,0,0.46081284458896565,2,1,0.44250704934976004,2,0.0,0,0,1
883,3,0.4979449260045862,4,4,0.3437382007651377,0,0,1.0,1,0,1.0,2,0.8943232318119252,2,1,0.44250704934976004,0,0.0,0,0,1
884,1,0.6003077167403134,2,3,0.6478085659267576,0,3,0.7564707973660301,0,0,0.7564707973660301,2,0.5906042923951844,2,1,0.0,2,0.0,1,0,2
885,0,0.3563982738645374,2,7,0.2686553424500153,0,1,1.0,1,0,1.0,1,0.7440082242341943,2,1,0.0,2,0.0,0,0,2
886,1,0.6003077167403134,4,9,0.5635843924213111,4,3,1.0,2,0,0.7564707973660301,3,0.4191875211794285,2,1,0.44250704934976004,2,1.0,1,0,1
887,1,0.8513107266136218,2,9,0.9623443795265394,0,2,0.44250704934976004,2,0,0.44250704934976004,2,0.1365703454007119,2,1,0.0,2,0.0,1,0,2
888,3,0.7465363402620467,4,0,0.7615535217527833,0,4,1.0,2,0,1.0,2,0.4191875211794285,2,1,0.44250704934976004,3,0.0,1,0,1
889,3,0.6556672144275438,1,1,0.8006558302764151,4,1,0.7564707973660301,2,2,1.0,0,0.5377072805697165,0,0,0.44250704934976004,2,1.0,1,0,1
890,0,0.6425784273978855,4,9,0.5296842232841541,0,4,1.0,2,0,1.0,2,0.5906042923951844,1,1,1.0,3,1.0,1,0,1
891,3,0.43384612818214896,4,4,0.46243326876914503,0,4,1.0,2,0,1.0,2,0.6400109703637957,2,1,0.44250704934976004,2,0.0,1,0,1
892,0,0.3563982738645374,4,0,0.5023150204860445,0,2,1.0,2,0,1.0,1,0.5002463213084094,0,1,0.44250704934976004,1,0.0,0,1,1
893,1,0.7465363402620467,4,1,0.7309880767688695,0,2,0.7564707973660301,2,0,1.0,2,0.4191875211794285,2,1,0.44250704934976004,2,0.0,1,0,1
894,3,0.4979449260045862,4,4,0.35831057421211665,4,2,1.0,2,0,0.7564707973660301,1,0.3037189394167412,2,1,0.44250704934976004,2,0.0,1,0,1
895,3,0.7465363402620467,3,1,0.8318723039153424,4,3,0.7564707973660301,2,0,0.44250704934976004,2,0.3520623623141783,1,1,0.0,3,1.0,1,0,1
896,0,0.5526268719053268,2,4,0.5448083340079015,0,1,1.0,1,0,1.0,1,0.2783245389773006,2,0,0.0,3,0.0,1,0,1
897,3,0.3563982738645374,4,3,0.43014821570594375,3,3,0.7564707973660301,1,0,0.44250704934976004,1,0.4402892848174531,2,1,0.0,2,0.0,0,1,1
898,3,0.43384612818214896,2,3,0.503917050829708,4,3,0.0,1,0,1.0,0,0.3974740277631241,0,0,0.0,1,0.0,0,0,1
899,0,0.4979449260045862,2,3,0.653251169602344,0,2,0.44250704934976004,2,1,0.7564707973660301,2,0.5733836932529157,2,1,0.0,2,0.0,0,0,2
900,0,0.4564586365738693,4,0,0.5464986558680216,0,4,0.44250704934976004,2,2,1.0,1,0.5906042923951844,0,0,0.0,2,0.0,1,0,2
901,3,0.5352752709813305,4,0,0.6124419660368121,4,1,0.44250704934976004,0,0,1.0,0,0.607437878833482,2,1,0.44250704934976004,2,0.0,1,0,1
902,3,0.7465363402620467,4,1,0.8686151766681798,4,4,0.44250704934976004,2,0,1.0,3,0.5733836932529157,2,2,0.44250704934976004,2,0.0,0,0,1
903,3,0.43384612818214896,2,4,0.39791461650113025,4,2,1.0,3,0,0.44250704934976004,0,0.5377072805697165,2,0,0.0,2,0.0,1,0,1
904,3,0.6003077167403134,2,4,0.379044873633509,0,4,1.0,2,0,0.0,0,0.46081284458896565,2,1,0.0,3,0.0,1,0,1
905,0,0.3563982738645374,2,4,0.3456366859704161,0,2,0.44250704934976004,2,0,0.44250704934976004,0,0.03654691024993317,2,0,0.0,3,1.0,1,0,1
906,0,0.5526268719053268,2,0,0.6303020875755085,4,3,0.44250704934976004,2,1,0.44250704934976004,0,0.16714859401602888,2,1,0.0,1,0.0,0,1,1
907,1,0.7465363402620467,2,7,0.6270638725154671,4,2,0.44250704934976004,3,0,0.44250704934976004,2,0.2520389271633996,2,1,0.0,2,0.0,0,0,1
908,3,0.43384612818214896,3,1,0.6196088577572392,0,1,0.0,1,0,0.44250704934976004,1,0.6400109703637957,2,1,0.44250704934976004,1,0.0,0,0,1
909,1,0.25853846123061575,2,0,0.5922243912485716,4,2,0.0,1,0,0.44250704934976004,0,0.3974740277631241,2,1,0.0,1,0.0,0,0,1
910,3,0.7465363402620467,3,4,0.669534959165514,0,2,1.0,1,0,1.0,0,0.4191875211794285,2,1,0.44250704934976004,2,0.0,0,0,1
911,1,0.6003077167403134,4,3,0.6838219258868767,0,1,0.44250704934976004,1,0,1.0,2,0.19652738189166818,0,1,0.0,1,0.0,0,0,2
912,1,0.6805425739815024,2,4,0.5768710853093244,4,4,0.44250704934976004,1,0,1.0,2,0.19652738189166818,2,1,0.0,2,0.0,0,0,1
913,3,0.326542971765594,2,9,0.49918614435535225,3,4,0.0,0,0,0.44250704934976004,0,0.2783245389773006,2,1,0.0,2,0.0,1,0,1
914,0,0.6003077167403134,1,9,0.589734805055794,0,2,1.0,2,0,0.44250704934976004,1,0.3520623623141783,2,0,0.0,2,0.0,1,0,2
915,1,0.8513107266136218,0,2,1.0,0,2,0.0,1,0,0.44250704934976004,1,0.375112275481718,0,1,0.0,3,0.0,1,1,2
916,3,0.29408841067471125,2,1,0.565471205949593,1,2,0.0,2,1,0.44250704934976004,0,0.375112275481718,2,1,0.0,2,1.0,0,0,1
917,0,0.12550150493665424,2,0,0.9505241958958566,0,4,0.0,2,0,1.0,3,0.9276204056333954,0,1,0.0,3,0.0,1,0,2
918,0,0.6003077167403134,2,3,0.5216383465336367,1,0,0.0,0,0,0.0,1,0.3974740277631241,2,1,0.0,2,0.0,0,0,2
919,0,0.6003077167403134,2,3,0.6029007086582663,0,4,1.0,2,0,0.44250704934976004,1,0.5192109563302072,2,0,0.0,3,0.0,1,0,2
920,3,0.4979449260045862,4,3,0.46090185475783785,0,2,1.0,1,0,0.44250704934976004,3,0.2783245389773006,2,1,0.44250704934976004,2,0.0,0,0,1
921,3,0.8513107266136218,3,4,0.9142978950698231,2,3,1.0,2,0,0.0,2,0.48078904366979236,2,1,0.0,3,0.0,1,0,1
922,0,0.25853846123061575,2,4,0.3945336697713142,0,1,0.7564707973660301,1,0,1.0,1,0.10469050988644657,2,0,0.0,2,0.0,0,0,2
923,1,0.3563982738645374,2,0,0.4834597732403385,0,3,0.7564707973660301,2,0,1.0,1,0.32828058482669586,2,0,0.0,2,1.0,1,0,1
924,0,0.6003077167403134,1,3,0.7704596666742876,0,1,0.44250704934976004,0,0,0.0,1,0.7712498834936072,0,1,0.0,2,0.0,1,0,2
925,0,0.3563982738645374,1,0,0.23807346315001854,0,1,1.0,2,0,0.44250704934976004,2,0.6400109703637957,0,1,0.44250704934976004,2,0.0,1,0,2
926,0,0.4979449260045862,4,3,0.3331212555082932,0,1,1.0,1,0,1.0,1,0.07139333606497722,2,0,0.0,2,0.0,0,0,1
927,0,0.8513107266136218,2,1,0.86458163945009,0,3,1.0,2,0,1.0,3,0.5192109563302072,1,2,0.7564707973660301,2,1.0,1,0,2
928,3,0.6805425739815024,2,4,0.4672173286832695,4,4,1.0,2,0,1.0,2,0.8103403040715502,2,1,0.0,2,0.0,1,0,1
929,0,0.3563982738645374,3,0,0.39075701614386604,0,2,1.0,2,0,0.44250704934976004,0,0.5906042923951844,2,1,0.44250704934976004,1,1.0,0,0,1
930,0,0.6003077167403134,2,3,0.45176204562986766,0,1,1.0,2,1,0.0,1,0.16714859401602888,2,1,0.0,1,0.0,0,1,1
931,1,0.25853846123061575,2,4,0.4412755664404837,0,1,1.0,1,0,0.44250704934976004,2,0.10469050988644657,2,1,0.0,2,0.0,1,0,2
932,3,0.25853846123061575,4,0,0.3690035397472742,0,2,0.7564707973660301,2,0,0.0,0,0.32828058482669586,2,1,0.44250704934976004,2,0.0,0,0,1
933,3,0.3563982738645374,4,4,0.17088609942631483,2,4,1.0,2,0,1.0,1,0.5733836932529157,2,1,0.44250704934976004,2,1.0,1,0,1
934,0,0.3563982738645374,2,4,0.4159907065767843,0,2,1.0,1,0,0.0,2,0.1365703454007119,0,1,0.0,2,0.0,0,0,1
935,1,0.6805425739815024,3,4,0.4736085710828746,1,1,1.0,2,0,0.7564707973660301,3,0.32828058482669586,1,1,0.44250704934976004,3,0.0,0,0,2
936,2,0.25853846123061575,2,4,0.2535544525793558,0,2,0.7564707973660301,1,0,0.44250704934976004,0,0.2783245389773006,2,1,0.0,1,0.0,0,0,2
937,1,0.12550150493665424,2,4,0.49044294727932924,0,1,1.0,3,0,0.7564707973660301,2,0.32828058482669586,2,0,0.0,3,0.0,1,0,1
938,1,0.9330159884761532,2,7,0.7497896494959373,0,2,1.0,2,0,1.0,3,0.5733836932529157,2,2,0.0,2,0.0,0,0,2
939,3,0.6003077167403134,4,1,0.7694414056886343,4,2,0.44250704934976004,2,0,1.0,1,0.6400109703637957,2,1,0.44250704934976004,3,1.0,1,0,1
940,3,0.3563982738645374,2,0,0.6152297130108777,4,1,0.44250704934976004,2,0,0.7564707973660301,1,0.6239014662166538,2,1,0.0,3,1.0,1,0,1
941,3,0.29408841067471125,2,0,0.4233275951694351,0,2,0.7564707973660301,2,0,0.44250704934976004,0,0.3520623623141783,2,1,0.0,1,1.0,0,1,1
942,3,0.6003077167403134,2,3,0.3048715924423022,4,3,1.0,2,0,0.44250704934976004,2,0.3520623623141783,1,1,0.0,2,0.0,1,0,1
943,3,0.0,4,0,0.4092157539869261,0,3,0.44250704934976004,2,0,0.0,0,0.5733836932529157,2,1,0.7564707973660301,1,1.0,0,0,1
944,0,0.43384612818214896,2,3,0.4644596066154234,0,1,1.0,1,2,0.0,1,0.6400109703637957,2,0,0.0,2,0.0,0,0,1
945,1,0.8513107266136218,0,0,0.8160224272668151,2,1,0.0,1,0,0.0,2,0.32828058482669586,2,1,0.44250704934976004,2,0.0,0,0,1
946,0,0.6003077167403134,1,3,0.6031788139364189,2,1,1.0,2,0,1.0,3,0.32828058482669586,2,2,0.0,2,1.0,1,0,2
947,3,0.3563982738645374,2,0,0.5663682170408573,4,0,1.0,2,0,1.0,3,0.5002463213084094,2,1,0.0,3,0.0,1,0,1
948,3,0.4979449260045862,2,3,0.42136324519870727,0,1,1.0,3,1,0.0,1,0.5906042923951844,2,1,0.0,1,1.0,0,0,2
949,3,0.6003077167403134,2,4,0.6213505592275099,1,4,0.44250704934976004,2,0,1.0,2,0.3520623623141783,2,1,0.44250704934976004,2,0.0,0,0,2
950,1,0.4979449260045862,4,9,0.6193497159657928,0,0,0.7564707973660301,3,0,0.7564707973660301,2,0.5377072805697165,2,1,0.7564707973660301,0,1.0,1,0,1
951,0,0.7465363402620467,3,9,0.49951177848184347,0,3,0.44250704934976004,2,0,0.0,2,0.16714859401602888,2,1,0.44250704934976004,2,0.0,1,0,2
952,1,0.6003077167403134,2,1,0.6509988628174372,2,1,0.7564707973660301,1,0,1.0,2,0.2783245389773006,2,0,0.0,2,0.0,0,0,2
953,3,0.7465363402620467,2,3,0.8794024256698179,0,0,1.0,1,0,0.44250704934976004,2,0.22479726790398669,2,1,0.44250704934976004,3,0.0,1,0,2
954,0,0.3563982738645374,2,0,0.4704348846140556,0,2,1.0,1,2,1.0,1,0.3037189394167412,2,1,0.0,2,0.0,1,0,1
955,0,0.6003077167403134,4,4,0.3703298914277484,3,4,1.0,1,0,1.0,1,0.7975354953075078,2,0,0.44250704934976004,3,0.0,1,0,1
956,2,0.6805425739815024,4,4,0.6235890963735142,4,4,1.0,2,0,1.0,1,0.6863595503462365,1,1,0.44250704934976004,1,0.0,0,0,1
957,1,0.25853846123061575,4,4,0.35530699589192016,0,4,0.44250704934976004,2,0,1.0,0,0.48078904366979236,2,1,0.7564707973660301,1,0.0,0,0,1
958,0,0.6556672144275438,2,0,0.6448645766298498,0,2,0.7564707973660301,2,0,0.44250704934976004,2,0.6239014662166538,2,1,0.0,1,0.0,0,0,2
959,1,0.6003077167403134,2,3,0.5828616432518494,1,4,1.0,2,0,1.0,3,0.32828058482669586,2,2,0.0,2,0.0,0,0,1
960,3,0.12550150493665424,4,4,0.4508280124873276,0,4,0.44250704934976004,3,0,0.44250704934976004,0,0.32828058482669586,2,0,0.44250704934976004,2,0.0,0,0,1
961,1,0.5526268719053268,3,0,0.5210457944356499,0,2,0.0,0,0,1.0,1,0.6557813017309195,2,1,0.44250704934976004,2,0.0,0,0,1
962,3,0.43384612818214896,2,0,0.6171352843059585,4,2,0.7564707973660301,2,0,0.44250704934976004,3,0.3037189394167412,2,1,0.0,2,0.0,0,0,1
963,3,0.6003077167403134,2,4,0.525356548929655,2,4,0.7564707973660301,2,0,0.44250704934976004,2,0.4402892848174531,0,1,0.44250704934976004,2,0.0,1,0,2
964,1,0.12550150493665424,2,6,0.1384643825559433,0,1,0.7564707973660301,3,0,0.0,1,0.10469050988644657,2,1,0.0,1,0.0,0,0,1
965,1,0.6805425739815024,2,4,0.44746124725605774,4,2,1.0,1,0,0.0,2,0.22479726790398669,2,1,0.0,2,0.0,0,0,1
966,1,0.6425784273978855,4,4,0.5370000466269795,2,2,1.0,2,0,0.44250704934976004,1,0.1365703454007119,2,1,0.44250704934976004,1,0.0,0,0,2
967,3,0.43384612818214896,2,4,0.6179192561616649,0,4,1.0,1,0,0.44250704934976004,2,0.7577528864112137,0,0,0.0,3,0.0,1,0,1
968,3,0.8025904231702906,2,4,0.7802097504235044,4,3,0.44250704934976004,3,0,1.0,1,0.3037189394167412,2,0,0.0,2,0.0,1,0,1
969,0,0.326542971765594,4,0,0.640939514702443,0,2,0.0,2,0,0.44250704934976004,0,0.5377072805697165,2,1,0.44250704934976004,1,1.0,0,0,1
970,1,0.43384612818214896,2,6,0.41846212026490304,1,2,1.0,2,2,0.44250704934976004,0,0.10469050988644657,2,1,0.0,2,0.0,0,0,1
971,3,0.6003077167403134,2,0,0.7874680430848913,0,2,0.0,2,0,1.0,1,0.5906042923951844,2,1,0.0,1,1.0,0,0,1
972,0,0.6003077167403134,1,0,0.36303711406743555,0,0,0.0,1,1,1.0,3,0.3037189394167412,2,0,0.44250704934976004,0,0.0,0,0,2
973,0,0.9330159884761532,2,9,0.7844260296506289,0,4,1.0,2,1,1.0,3,0.46081284458896565,2,0,0.0,2,0.0,0,0,2
974,3,0.6805425739815024,4,4,0.5640780810265715,0,2,1.0,1,0,0.44250704934976004,2,0.3974740277631241,2,1,0.0,2,0.0,1,0,1
975,2,0.6003077167403134,2,4,0.375376175310991,2,2,0.7564707973660301,1,0,0.7564707973660301,2,0.7975354953075078,2,1,0.0,1,0.0,0,0,1
976,1,0.12550150493665424,2,4,0.2560373997495551,0,2,0.44250704934976004,1,2,0.7564707973660301,0,0.8828869322379043,2,1,0.0,2,0.0,0,0,1
977,1,0.4979449260045862,3,9,0.5282505864995357,4,4,1.0,2,0,0.44250704934976004,1,0.5733836932529157,2,1,0.44250704934976004,2,0.0,0,0,1
978,3,0.6003077167403134,3,0,0.5386561538586738,0,4,1.0,2,0,1.0,2,0.6557813017309195,2,1,0.44250704934976004,1,1.0,0,0,2
979,1,0.43384612818214896,1,0,0.3764828687908357,1,2,0.44250704934976004,3,0,0.44250704934976004,1,0.19652738189166818,2,0,0.0,2,0.0,0,0,2
980,1,0.6805425739815024,4,3,0.816800843676392,0,3,0.44250704934976004,2,0,0.44250704934976004,1,0.6863595503462365,2,1,0.0,2,0.0,0,0,2
981,3,0.8513107266136218,2,9,0.6890694037370138,0,0,0.7564707973660301,2,0,0.44250704934976004,2,0.3974740277631241,0,0,0.0,3,0.0,1,0,2
982,2,0.5526268719053268,2,0,0.5715197211221521,1,2,0.0,1,0,0.0,2,0.2783245389773006,0,1,0.0,3,0.0,1,0,1
983,0,0.7465363402620467,2,1,0.8124021411846769,0,2,0.44250704934976004,2,0,0.44250704934976004,1,0.22479726790398669,2,1,0.0,2,1.0,0,0,2
984,3,0.6003077167403134,4,3,0.4864618616490235,0,3,0.44250704934976004,2,0,0.44250704934976004,1,0.32828058482669586,2,1,0.44250704934976004,1,0.0,0,0,1
985,0,0.43384612818214896,4,3,0.40567172014155095,0,2,1.0,1,0,0.7564707973660301,1,0.19652738189166818,2,0,0.44250704934976004,2,0.0,0,0,1
986,2,0.8025904231702906,0,9,0.749826659447542,0,1,0.44250704934976004,0,0,0.0,1,0.3974740277631241,2,1,0.44250704934976004,2,0.0,0,0,1
987,3,0.38403996616726976,2,4,0.4017429502525003,1,0,0.44250704934976004,1,0,1.0,0,0.8828869322379043,2,1,0.0,2,0.0,0,0,1
988,0,0.6003077167403134,2,1,0.7603186430469497,0,0,1.0,2,0,0.44250704934976004,3,0.3037189394167412,2,2,0.0,3,0.0,1,0,1
989,1,0.6003077167403134,4,4,0.4512287714215424,0,4,1.0,2,0,0.44250704934976004,1,0.6712264483428281,2,1,0.44250704934976004,1,0.0,0,0,1
990,3,0.3563982738645374,4,7,0.6177235105943133,4,1,0.44250704934976004,2,0,0.0,1,0.48078904366979236,2,1,0.44250704934976004,1,1.0,0,0,1
991,3,0.43384612818214896,1,4,0.42676288631095605,1,4,1.0,2,0,1.0,2,0.4191875211794285,0,1,0.0,1,1.0,0,0,1
992,0,0.4979449260045862,2,4,0.47566052086625565,4,3,0.44250704934976004,3,0,1.0,2,0.1365703454007119,2,0,0.44250704934976004,1,0.0,0,0,1
993,0,0.7465363402620467,2,3,0.6421181202084076,0,0,1.0,2,0,0.7564707973660301,1,0.32828058482669586,2,1,0.0,3,0.0,1,0,1
994,3,0.3563982738645374,2,0,0.5246760645732944,4,4,1.0,2,0,0.7564707973660301,2,0.7011929671798653,2,1,0.0,2,0.0,1,0,1
995,3,0.3563982738645374,2,3,0.4502925916874305,0,3,0.7564707973660301,1,0,1.0,0,0.3520623623141783,2,1,0.0,1,0.0,0,0,1
996,0,0.6805425739815024,2,1,0.6360438545392111,0,2,1.0,0,0,1.0,1,0.5377072805697165,2,1,0.0,3,0.0,1,0,1
997,3,0.3563982738645374,2,4,0.2712724428613902,0,4,1.0,2,0,1.0,2,0.5002463213084094,2,1,0.0,2,0.0,0,0,1
998,0,0.8277454918906358,2,4,0.4644596066154234,0,2,1.0,2,0,1.0,3,0.1365703454007119,2,2,0.0,2,0.0,1,0,2
999,1,0.8277454918906358,4,1,0.6758237471004866,1,0,0.7564707973660301,2,0,1.0,2,0.2520389271633996,2,1,0.0,2,0.0,0,0,1
